module	scene	outcome	exception
_2023/optics_puzzles/slowing_waves.py	XRay	scene_code_error	TypeError
_2023/optics_puzzles/wave_machine.py	WaveMachineDemo	ok	
_2023/standup_maths/basketball.py	ShotHistory	missing_asset	OSError
_2023/standup_maths/pool.py	PoolTableReflections	missing_asset	OSError
_2024/antp/main.py	CrankEmail	capability_refusal	ValueError
_2024/antp/main.py	DensityFormula	ok	
_2024/antp/main.py	EuclidProof	ok	
_2024/antp/main.py	GiantSieve	ok	
_2024/antp/main.py	InfinitePrimes	portal_unbound	NotImplementedError
_2024/antp/main.py	NewGapsInPrimes	ok	
_2024/antp/main.py	OldGapsInPrimes	ok	
_2024/antp/main.py	PrimeDensityHistogram	scene_code_error	TypeError
_2024/antp/main.py	PrimePanning	ok	
_2024/antp/main.py	PrimesNearMillion	ok	
_2024/antp/main.py	SieveOfEratosthenes	ok	
_2024/antp/main.py	SieveWithMod	ok	
_2024/antp/main.py	SimpleBubble	capability_refusal	NotImplementedError
_2024/antp/main.py	ThoughtBubble	missing_asset	OSError
_2024/antp/main.py	Timeline	ok	
_2024/antp/main.py	TwinPrimScrolling	timeout	
_2024/antp/main.py	WannaProve	missing_asset	OSError
_2024/holograms/diffraction.py	ComplexWaves	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	ComplexWavesBase	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	CreateZonePlate	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	DiffractionGratingScene	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	DoubleSlit	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	ExplainWaveVisualization	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	FullDiffractionGrating	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	LightExposingFilm	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	LightFieldAroundScene	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	PlaneWaveThroughZonePlate	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	PointSourceDiffractionPattern	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	ShowEffectOfChangedReferenceAngle	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	SinglePointOnFilm	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	StateOnA2DScreen	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	SuperpositionOfPoints	capability_refusal	NotImplementedError
_2024/holograms/diffraction.py	TwoInterferingWaves	capability_refusal	NotImplementedError
_2024/holograms/model.py	ExtractFramesFromFootage	missing_dependency	
_2024/holograms/supplements.py	AnnotateSetup	missing_asset	OSError
_2024/holograms/supplements.py	AnnotateZerothOrderBeam2	missing_asset	OSError
_2024/holograms/supplements.py	ArrowWithQMark	ok	
_2024/holograms/supplements.py	AskAboutCenterBeam	missing_asset	OSError
_2024/holograms/supplements.py	AskAboutHigherOrderBeams	missing_asset	OSError
_2024/holograms/supplements.py	AskAboutRecordingPhase	missing_asset	OSError
_2024/holograms/supplements.py	AskWhyForSinusoidalGratingFact	missing_asset	OSError
_2024/holograms/supplements.py	BinaryVsSinusoidalDiffraction	ok	
_2024/holograms/supplements.py	CircleDiffractionEquation	ok	
_2024/holograms/supplements.py	CompareFilmTypes	ok	
_2024/holograms/supplements.py	ComplexAlgebra	ok	
_2024/holograms/supplements.py	ComplexConjugateFact	ok	
_2024/holograms/supplements.py	ContrastPhotographyAndHolography	ok	
_2024/holograms/supplements.py	DejaVu	missing_asset	OSError
_2024/holograms/supplements.py	DiffractionEquation	ok	
_2024/holograms/supplements.py	DiffractionGratingGreenLaserExampleNumbers	ok	
_2024/holograms/supplements.py	DistApproximations	ok	
_2024/holograms/supplements.py	DistanceApproximation	ok	
_2024/holograms/supplements.py	DoubleSlitSupplementaryGraphs	ok	
_2024/holograms/supplements.py	ExactSpacingQuestion	ok	
_2024/holograms/supplements.py	GaborQuote	ok	
_2024/holograms/supplements.py	GaborQuote2	ok	
_2024/holograms/supplements.py	GlintArrow	ok	
_2024/holograms/supplements.py	GoalOfRediscovery	missing_asset	OSError
_2024/holograms/supplements.py	HoldUpDiffractionEquation	missing_asset	OSError
_2024/holograms/supplements.py	HoldUpDiffractionEquationInAnticipation	missing_asset	OSError
_2024/holograms/supplements.py	HoldUpEquation	ok	
_2024/holograms/supplements.py	HowIsThisHelpful	missing_asset	OSError
_2024/holograms/supplements.py	HowLongIsThatSnippet	missing_asset	OSError
_2024/holograms/supplements.py	IndicationOnPhotograph	missing_asset	OSError
_2024/holograms/supplements.py	IntroduceFormalSection	missing_asset	OSError
_2024/holograms/supplements.py	LookingAtScreen	missing_asset	OSError
_2024/holograms/supplements.py	ModeledAs2D	ok	
_2024/holograms/supplements.py	NameCraigAndSally	missing_asset	OSError
_2024/holograms/supplements.py	NameElectromagneticField	ok	
_2024/holograms/supplements.py	NeedsMoreRigor	missing_asset	OSError
_2024/holograms/supplements.py	NoWhiteLight	ok	
_2024/holograms/supplements.py	Outline	missing_asset	OSError
_2024/holograms/supplements.py	PhotographVsHologram	ok	
_2024/holograms/supplements.py	PlaneAfterFilm	missing_asset	OSError
_2024/holograms/supplements.py	PrepareComplexAlgebra	ok	
_2024/holograms/supplements.py	ProblemSolvingTipNumber1	ok	
_2024/holograms/supplements.py	SharpMindedViewer	missing_asset	OSError
_2024/holograms/supplements.py	ShowALens	ok	
_2024/holograms/supplements.py	SimplicityToGenerality	scene_code_error	ValueError
_2024/holograms/supplements.py	TheresADeeperIssue	missing_asset	OSError
_2024/holograms/supplements.py	ThinkingAboutRediscovery	missing_asset	OSError
_2024/holograms/supplements.py	WhatAHologramReconstructs	ok	
_2024/holograms/supplements.py	WhatThisExplanationLacks	ok	
_2024/holograms/supplements.py	WriteHologram	ok	
_2024/holograms/supplements.py	WriteTransmissionHologram	ok	
_2024/holograms/supplements.py	WriteWhiteLightReflectionHologram	ok	
_2024/inscribed_rect/loops.py	AllAspectRatioPi	scene_code_error	TypeError
_2024/inscribed_rect/loops.py	AllAspectRatioXMaxTree	missing_asset	OSError
_2024/inscribed_rect/loops.py	AmbientRectangleSearch	missing_asset	OSError
_2024/inscribed_rect/loops.py	ChangeTheSurface	missing_asset	OSError
_2024/inscribed_rect/loops.py	ConstructKleinBottle	missing_asset	OSError
_2024/inscribed_rect/loops.py	DiscussOrderOfPoints	missing_asset	OSError
_2024/inscribed_rect/loops.py	GenericLoopPair	scene_code_error	TypeError
_2024/inscribed_rect/loops.py	KochZoom	portal_exception	
_2024/inscribed_rect/loops.py	LoopScene	ok	
_2024/inscribed_rect/loops.py	MapTheStripOntoTheSurface	missing_asset	OSError
_2024/inscribed_rect/loops.py	MobiusStripsAndKleinBottlesIn4D	missing_asset	OSError
_2024/inscribed_rect/loops.py	MusicalIntervalsAsPairs	scene_code_error	StaleHandleError
_2024/inscribed_rect/loops.py	ParameterizeTheLoop	missing_asset	OSError
_2024/inscribed_rect/loops.py	PuzzleOverMobiusDiagram	ok	
_2024/inscribed_rect/loops.py	RectanglesOfAllAspectRatios	missing_asset	OSError
_2024/inscribed_rect/loops.py	ReframeToPairsOfPoints	missing_asset	OSError
_2024/inscribed_rect/loops.py	ShowAngleInformation	missing_asset	OSError
_2024/inscribed_rect/loops.py	ShowSurfaceReflection	missing_asset	OSError
_2024/inscribed_rect/loops.py	ShowTheSurface	missing_asset	OSError
_2024/inscribed_rect/loops.py	StateThePuzzle	missing_asset	OSError
_2024/inscribed_rect/loops.py	SudaneseBand	ok	
_2024/inscribed_rect/loops.py	TrackTheAngle	missing_asset	OSError
_2024/inscribed_rect/loops.py	TrackTheAngleForFractal	scene_code_error	TypeError
_2024/inscribed_rect/supplements.py	AskAbout4DEmbeddings	missing_asset	OSError
_2024/inscribed_rect/supplements.py	AskAboutACircle	missing_asset	OSError
_2024/inscribed_rect/supplements.py	AskAboutProvingCollision	missing_asset	OSError
_2024/inscribed_rect/supplements.py	AskAboutTopology	missing_asset	OSError
_2024/inscribed_rect/supplements.py	AskAboutUnsolved	missing_asset	OSError
_2024/inscribed_rect/supplements.py	AskWhat	missing_asset	OSError
_2024/inscribed_rect/supplements.py	AskWhoCares	missing_asset	OSError
_2024/inscribed_rect/supplements.py	ChekhovsGun	missing_asset	OSError
_2024/inscribed_rect/supplements.py	CommutativeDiagram	ok	
_2024/inscribed_rect/supplements.py	ComplainAboutQuestion	missing_asset	OSError
_2024/inscribed_rect/supplements.py	ContinuousAssociation	ok	
_2024/inscribed_rect/supplements.py	GraphLabel	ok	
_2024/inscribed_rect/supplements.py	GraphOfBellCurve	ok	
_2024/inscribed_rect/supplements.py	GreeneAndLobb	missing_asset	OSError
_2024/inscribed_rect/supplements.py	GreeneLobbTheorem	ok	
_2024/inscribed_rect/supplements.py	LabelMapping	ok	
_2024/inscribed_rect/supplements.py	MobiusStripTextReflection	ok	
_2024/inscribed_rect/supplements.py	PlaylistMention	capability_refusal	CapabilityError
_2024/inscribed_rect/supplements.py	ProblemSolvingToRecreation	ok	
_2024/inscribed_rect/supplements.py	PurePuzzleToApplication	missing_asset	OSError
_2024/inscribed_rect/supplements.py	RandyPuzzling	missing_asset	OSError
_2024/inscribed_rect/supplements.py	RememberThat	missing_asset	OSError
_2024/inscribed_rect/supplements.py	SmoothImplication	ok	
_2024/inscribed_rect/supplements.py	StripClaim	missing_asset	OSError
_2024/inscribed_rect/supplements.py	ThinkLikeATopologist	missing_asset	OSError
_2024/inscribed_rect/supplements.py	ThisIsTheSame	missing_asset	OSError
_2024/inscribed_rect/supplements.py	ThreeShapes	ok	
_2024/inscribed_rect/supplements.py	UnorderedPair	ok	
_2024/inscribed_rect/supplements.py	UnsolvedQuestion	missing_asset	OSError
_2024/inscribed_rect/supplements.py	WhatIsTopology	missing_asset	OSError
_2024/inscribed_rect/supplements.py	WriteTopologicalSpace	ok	
_2024/inscribed_rect/supplements.py	XXLabel	ok	
_2024/inscribed_rect/supplements.py	XXOnEdge	ok	
_2024/inscribed_rect/supplements.py	XYtoYX	ok	
_2024/linalg/eigenlecture.py	TexScratchPad	ok	
_2024/linalg/eigenlecture.py	Transformation	ok	
_2024/linalg/eigenlecture.py	VectorFieldSolution	scene_code_error	NameError
_2024/manim_demo/lorenz.py	LorenzAttractor	ok	
_2024/puzzles/added_dimension.py	AmbientTilingChanges	ok	
_2024/puzzles/added_dimension.py	AmbientTilingChangesHexagonBound	ok	
_2024/puzzles/added_dimension.py	AskAboutVolumeOfParallelpiped	ok	
_2024/puzzles/added_dimension.py	AskStripQuestion	ok	
_2024/puzzles/added_dimension.py	CubeToHypercubeAnalogy	ok	
_2024/puzzles/added_dimension.py	CubesAsHexagonTiling	ok	
_2024/puzzles/added_dimension.py	DrawHexagon	ok	
_2024/puzzles/added_dimension.py	FourDDet	ok	
_2024/puzzles/added_dimension.py	GeneralCentersOfSimilarity	ok	
_2024/puzzles/added_dimension.py	HexagonStack	ok	
_2024/puzzles/added_dimension.py	IntersectingCircles	portal_exception	StaleHandleError
_2024/puzzles/added_dimension.py	IntroduceHexagonFilling	ok	
_2024/puzzles/added_dimension.py	LogicForArea	ok	
_2024/puzzles/added_dimension.py	MongesTheorem	portal_exception	StaleHandleError
_2024/puzzles/added_dimension.py	ProbabilityQuestion	ok	
_2024/puzzles/added_dimension.py	Project3DCube	ok	
_2024/puzzles/added_dimension.py	Project4DCube	ok	
_2024/puzzles/added_dimension.py	RandomVectorStatistics	timeout	
_2024/puzzles/added_dimension.py	RotationMove	ok	
_2024/puzzles/added_dimension.py	ShowAsThreeD	scene_code_error	IndexError
_2024/puzzles/added_dimension.py	ShowLozenge	ok	
_2024/puzzles/added_dimension.py	ShowRhombicDodecTesselation	timeout	
_2024/puzzles/added_dimension.py	SimilarDiagrams	ok	
_2024/puzzles/added_dimension.py	SphereStrips	timeout	
_2024/puzzles/added_dimension.py	StruggleWithStrips	ok	
_2024/puzzles/added_dimension.py	TriPod	ok	
_2024/puzzles/added_dimension.py	TriangleAreaFormula	ok	
_2024/puzzles/max_rand.py	Arrows	ok	
_2024/puzzles/max_rand.py	GawkAtEquivalence	missing_asset	OSError
_2024/puzzles/max_rand.py	MaxOfThreeTex	ok	
_2024/puzzles/max_rand.py	MaxProcess	ok	
_2024/puzzles/max_rand.py	SqrtProcess	ok	
_2024/puzzles/max_rand.py	SquareAndSquareRoot	ok	
_2024/puzzles/max_rand.py	VisualizeMaxOfPairCDF	ok	
_2024/puzzles/supplements.py	AddAreas	ok	
_2024/puzzles/supplements.py	AnalysisIntuitionFraming	ok	
_2024/puzzles/supplements.py	AreWeSupposedToKnowThat	missing_asset	OSError
_2024/puzzles/supplements.py	AskAboutTilingBijection	ok	
_2024/puzzles/supplements.py	AskHexagonQuestion	ok	
_2024/puzzles/supplements.py	AskTetrahedronQuestion	ok	
_2024/puzzles/supplements.py	BonusVideo	missing_asset	OSError
_2024/puzzles/supplements.py	BonusVideoMention	ok	
_2024/puzzles/supplements.py	CanYouDoBetterThanTwo	missing_asset	OSError
_2024/puzzles/supplements.py	CircleWithinAnother	missing_asset	OSError
_2024/puzzles/supplements.py	ConfusionThenAnswer	missing_asset	OSError
_2024/puzzles/supplements.py	CounterTo64	ok	
_2024/puzzles/supplements.py	CylinderAreaAnnotation	ok	
_2024/puzzles/supplements.py	DeterminantFormula	ok	
_2024/puzzles/supplements.py	DimensionsPointingToEachOther	scene_code_error	AttributeError
_2024/puzzles/supplements.py	GolayCode	ok	
_2024/puzzles/supplements.py	HowIsThatHelpful	missing_asset	OSError
_2024/puzzles/supplements.py	IMOTitles	missing_asset	OSError
_2024/puzzles/supplements.py	LightBulb	missing_asset	OSError
_2024/puzzles/supplements.py	MentionProjectiveGeometry	missing_asset	OSError
_2024/puzzles/supplements.py	NewNCubedArrow	ok	
_2024/puzzles/supplements.py	Obvious	missing_asset	OSError
_2024/puzzles/supplements.py	PileOfEquations	ok	
_2024/puzzles/supplements.py	ProjectionFormula4D	ok	
_2024/puzzles/supplements.py	ReversePuzzleAndInsight	missing_asset	OSError
_2024/puzzles/supplements.py	Seeking4DAnalog	ok	
_2024/puzzles/supplements.py	ShowConfusion	missing_asset	OSError
_2024/puzzles/supplements.py	Shruggie	missing_asset	OSError
_2024/puzzles/supplements.py	SingleHypercube	scene_code_error	AttributeError
_2024/puzzles/supplements.py	SlovokiaTeam	missing_asset	OSError
_2024/puzzles/supplements.py	SolicitMore	missing_asset	OSError
_2024/puzzles/supplements.py	SolveThisExplainThat	ok	
_2024/puzzles/supplements.py	SpherePacking	ok	
_2024/puzzles/supplements.py	SpoilerAlert	ok	
_2024/puzzles/supplements.py	SquintingPi	missing_asset	OSError
_2024/puzzles/supplements.py	TableOfContents	missing_asset	OSError
_2024/puzzles/supplements.py	TwoDToThreeDInsight	ok	
_2024/puzzles/supplements.py	WillNotAnswer	missing_asset	OSError
_2024/transformers/attention.py	AttentionPatterns	missing_dependency	
_2024/transformers/attention.py	CarCrashedExample	missing_dependency	
_2024/transformers/attention.py	CountMatrixParameters	missing_dependency	
_2024/transformers/attention.py	CrossAttention	missing_dependency	
_2024/transformers/attention.py	DescribeAttentionEquation	missing_dependency	
_2024/transformers/attention.py	IntroduceValueMatrix	missing_dependency	
_2024/transformers/attention.py	KeyMap	missing_dependency	
_2024/transformers/attention.py	LowRankTransformation	missing_dependency	
_2024/transformers/attention.py	ManyTypesOfUpdates	missing_dependency	
_2024/transformers/attention.py	MultiHeadedAttention	missing_dependency	
_2024/transformers/attention.py	MyseteryNovel	missing_dependency	
_2024/transformers/attention.py	OutputMatrix	missing_dependency	
_2024/transformers/attention.py	Parallelizability	missing_dependency	
_2024/transformers/attention.py	QueryMap	missing_dependency	
_2024/transformers/attention.py	RoadNotTaken	missing_dependency	
_2024/transformers/attention.py	ScalingAPattern	missing_dependency	
_2024/transformers/attention.py	ShowAllPossibleNextTokenPredictions	missing_dependency	
_2024/transformers/attention.py	ShowMasking	missing_dependency	
_2024/transformers/attention.py	ThinkAboutOverallMap	missing_dependency	
_2024/transformers/attention.py	TwoHarrysExample	missing_dependency	
_2024/transformers/auto_regression.py	AnnotateNextWord	missing_dependency	
_2024/transformers/auto_regression.py	AthleteCompletion	missing_dependency	
_2024/transformers/auto_regression.py	AutoregressionGPT3	missing_dependency	
_2024/transformers/auto_regression.py	GPT3CleverestAutocomplete	missing_dependency	
_2024/transformers/auto_regression.py	GPT3OnLearningSimpler	missing_dependency	
_2024/transformers/auto_regression.py	ModelTakingInTextWithSurroundingPieces	missing_dependency	
_2024/transformers/auto_regression.py	QuickRegressionGPT3	missing_dependency	
_2024/transformers/auto_regression.py	QuickerRegression	missing_dependency	
_2024/transformers/auto_regression.py	SimpleAutogregression	missing_dependency	
_2024/transformers/auto_regression.py	ThatWhichDoesNotKillMe	missing_dependency	
_2024/transformers/chm.py	AdjustingTheMachine	missing_dependency	
_2024/transformers/chm.py	AskAboutAttention	missing_dependency	
_2024/transformers/chm.py	BadChatBot	missing_dependency	
_2024/transformers/chm.py	ChatbotFeedback	missing_dependency	
_2024/transformers/chm.py	ContrastWithEarlierFrame	missing_dependency	
_2024/transformers/chm.py	DownByTheRiverHeader	missing_dependency	
_2024/transformers/chm.py	ExamplePhraseHeader	missing_dependency	
_2024/transformers/chm.py	FirthQuote	missing_dependency	
_2024/transformers/chm.py	FourStepsWithParameters	missing_dependency	
_2024/transformers/chm.py	HoldUpThumbnail	missing_dependency	
_2024/transformers/chm.py	IsThisUsefulToShare	missing_dependency	
_2024/transformers/chm.py	LabelVector	missing_dependency	
_2024/transformers/chm.py	LargeInLargeLanguageModel	missing_dependency	
_2024/transformers/chm.py	ManyComputationsPerUnitTimeV2	missing_dependency	
_2024/transformers/chm.py	ParallelProcessing	missing_dependency	
_2024/transformers/chm.py	ParameterToVectorAnnotation	missing_dependency	
_2024/transformers/chm.py	ParameterWeight	missing_dependency	
_2024/transformers/chm.py	RLHFWorker	missing_dependency	
_2024/transformers/chm.py	SequentialProcessing	missing_dependency	
_2024/transformers/chm.py	SerialProcessing	missing_dependency	
_2024/transformers/chm.py	ShowPreviousVideos	missing_dependency	
_2024/transformers/chm.py	ThousandsOfWords	missing_dependency	
_2024/transformers/chm.py	ThreeWordsToOne	missing_dependency	
_2024/transformers/chm.py	TrainingDataCHM	missing_dependency	
_2024/transformers/chm.py	VectorLabel	missing_dependency	
_2024/transformers/chm.py	WriteRLHF	missing_dependency	
_2024/transformers/chm.py	WriteTransformer	missing_dependency	
_2024/transformers/embedding.py	AmbientWordEmbedding	missing_dependency	
_2024/transformers/embedding.py	DiscussTokenization	missing_dependency	
_2024/transformers/embedding.py	DotProductWithGenderDirection	missing_dependency	
_2024/transformers/embedding.py	DotProductWithPluralDirection	missing_dependency	
_2024/transformers/embedding.py	DotProducts	missing_dependency	
_2024/transformers/embedding.py	HighDimensionalSpaceCompanion	missing_dependency	
_2024/transformers/embedding.py	HitlerMussoliniExample	missing_dependency	
_2024/transformers/embedding.py	ImageTokens	missing_dependency	
_2024/transformers/embedding.py	IntroduceEmbeddingMatrix	missing_dependency	
_2024/transformers/embedding.py	KingQueenExample	missing_dependency	
_2024/transformers/embedding.py	LearningEmbeddings	missing_dependency	
_2024/transformers/embedding.py	LyingAboutTokens2	missing_dependency	
_2024/transformers/embedding.py	MJSpace	missing_dependency	
_2024/transformers/embedding.py	ManyIdeasManyDirections	missing_dependency	
_2024/transformers/embedding.py	MultipleMoleEmbeddings	missing_dependency	
_2024/transformers/embedding.py	PluralityDirection	missing_dependency	
_2024/transformers/embedding.py	RefineTowerMeaning	missing_dependency	
_2024/transformers/embedding.py	RicherEmbedding	missing_dependency	
_2024/transformers/embedding.py	ShowNearestNeighbors	missing_dependency	
_2024/transformers/embedding.py	ShowNearestNeighborsToCat	missing_dependency	
_2024/transformers/embedding.py	ShowNearestNeighborsToJump	missing_dependency	
_2024/transformers/embedding.py	ShowNearestNeighborsToNavy	missing_dependency	
_2024/transformers/embedding.py	ShowNearestNeighborsToWikipedia	missing_dependency	
_2024/transformers/embedding.py	SimpleSpaceExample	missing_dependency	
_2024/transformers/embedding.py	SizeDirection	missing_dependency	
_2024/transformers/embedding.py	SoundTokens	missing_dependency	
_2024/transformers/embedding.py	SushiBratwurstExample	missing_dependency	
_2024/transformers/embedding.py	ThreeDSpaceExample	missing_dependency	
_2024/transformers/embedding.py	UpdatingPoetryEmbedding	missing_dependency	
_2024/transformers/embedding.py	Word2VecScene	missing_dependency	
_2024/transformers/generation.py	AltSimpleAutoRegression	missing_dependency	
_2024/transformers/generation.py	AnnotateNextWord	missing_dependency	
_2024/transformers/generation.py	AutoregressionGPT3	missing_dependency	
_2024/transformers/generation.py	ChatBotPrompt	missing_dependency	
_2024/transformers/generation.py	ChatBotPrompt2	missing_dependency	
_2024/transformers/generation.py	ChatBotPrompt3	missing_dependency	
_2024/transformers/generation.py	GPT3CleverestAutocomplete	missing_dependency	
_2024/transformers/generation.py	GPT3CreaturePrediction	missing_dependency	
_2024/transformers/generation.py	GPT3CreaturePrediction2	missing_dependency	
_2024/transformers/generation.py	GPT3OnLearningSimpler	missing_dependency	
_2024/transformers/generation.py	GPT3OnLongPassages	missing_dependency	
_2024/transformers/generation.py	HighTempExample	missing_dependency	
_2024/transformers/generation.py	LowTempExample	missing_dependency	
_2024/transformers/generation.py	ManyParallelPredictions	missing_dependency	
_2024/transformers/generation.py	MidTempExample	missing_dependency	
_2024/transformers/generation.py	PeekUnderTheHood	missing_dependency	
_2024/transformers/generation.py	PredictionVsGeneration	missing_dependency	
_2024/transformers/generation.py	QuickRegressionGPT3	missing_dependency	
_2024/transformers/generation.py	QuickerRegression	missing_dependency	
_2024/transformers/generation.py	SimpleAutogregression	missing_dependency	
_2024/transformers/generation.py	TextToImage	missing_dependency	
_2024/transformers/generation.py	TextToVoiceExample	missing_dependency	
_2024/transformers/generation.py	TranslationExample	missing_dependency	
_2024/transformers/generation.py	VoiceToTextExample	missing_dependency	
_2024/transformers/ml_basics.py	CostFunction	missing_dependency	
_2024/transformers/ml_basics.py	DialTest	missing_dependency	
_2024/transformers/ml_basics.py	DistinguishWeightsAndData	missing_dependency	
_2024/transformers/ml_basics.py	FlashThroughImageData	missing_dependency	
_2024/transformers/ml_basics.py	FlashThroughTextData2	missing_dependency	
_2024/transformers/ml_basics.py	LinearRegression	missing_dependency	
_2024/transformers/ml_basics.py	MLWithinDeepL	missing_dependency	
_2024/transformers/ml_basics.py	PremiseOfML	missing_dependency	
_2024/transformers/ml_basics.py	PremiseOfMLWithMatrices	missing_dependency	
_2024/transformers/ml_basics.py	PremiseOfMLWithText	missing_dependency	
_2024/transformers/ml_basics.py	ShowCross	missing_dependency	
_2024/transformers/ml_basics.py	ShowGPT3Numbers	missing_dependency	
_2024/transformers/ml_basics.py	SoftmaxBreakdown	missing_dependency	
_2024/transformers/ml_basics.py	TweakedMachine	missing_dependency	
_2024/transformers/mlp.py	AlmostOrthogonal	missing_dependency	
_2024/transformers/mlp.py	AltLastTwoChapters	missing_dependency	
_2024/transformers/mlp.py	BasicMLPWalkThrough	missing_dependency	
_2024/transformers/mlp.py	BreakDownThreeSteps	missing_dependency	
_2024/transformers/mlp.py	ClassicNeuralNetworksPicture	missing_dependency	
_2024/transformers/mlp.py	LastTwoChapters	missing_dependency	
_2024/transformers/mlp.py	MLPFeatures	missing_dependency	
_2024/transformers/mlp.py	MLPIcon	missing_dependency	
_2024/transformers/mlp.py	MLPStepsPreview	missing_dependency	
_2024/transformers/mlp.py	MatricesVsIntuition	missing_dependency	
_2024/transformers/mlp.py	NonlinearityOfLanguage	missing_dependency	
_2024/transformers/mlp.py	ShowAngleRange	missing_dependency	
_2024/transformers/mlp.py	ShowBiasBakedIntoWeightMatrix	missing_dependency	
_2024/transformers/mlp.py	StackOfVectors	missing_dependency	
_2024/transformers/mlp.py	Superposition	missing_dependency	
_2024/transformers/mlp.py	SuperpositionVectorBundle	missing_dependency	
_2024/transformers/network_flow.py	AltIntro	missing_dependency	
_2024/transformers/network_flow.py	FlowForCHM	missing_dependency	
_2024/transformers/network_flow.py	FlowForCHM2	missing_dependency	
_2024/transformers/network_flow.py	FlowForCHMNoText	missing_dependency	
_2024/transformers/network_flow.py	FlowForMLPIntroReview	missing_dependency	
_2024/transformers/network_flow.py	HighLevelNetworkFlow	missing_dependency	
_2024/transformers/network_flow.py	LongerFlowLongerAttention	missing_dependency	
_2024/transformers/network_flow.py	MentionContextSizeAndUnembedding	missing_dependency	
_2024/transformers/network_flow.py	MoleExample1	missing_dependency	
_2024/transformers/network_flow.py	SimplifiedFlow	missing_dependency	
_2024/transformers/network_flow.py	SimplifiedFlowAlternateAngle	missing_dependency	
_2024/transformers/network_flow.py	TextPassageIntro	missing_dependency	
_2024/transformers/network_flow.py	TextToNumerical	missing_dependency	
_2024/transformers/network_flow.py	ThumbnailBase	missing_dependency	
_2024/transformers/old_auto_regression.py	AnnotateNextWord	missing_dependency	
_2024/transformers/old_auto_regression.py	AthleteCompletion	missing_dependency	
_2024/transformers/old_auto_regression.py	AutoregressionGPT3	missing_dependency	
_2024/transformers/old_auto_regression.py	GPT3CleverestAutocomplete	missing_dependency	
_2024/transformers/old_auto_regression.py	GPT3OnLearningSimpler	missing_dependency	
_2024/transformers/old_auto_regression.py	ModelTakingInTextWithSurroundingPieces	missing_dependency	
_2024/transformers/old_auto_regression.py	QuickRegressionGPT3	missing_dependency	
_2024/transformers/old_auto_regression.py	QuickerRegression	missing_dependency	
_2024/transformers/old_auto_regression.py	SimpleAutogregression	missing_dependency	
_2024/transformers/old_auto_regression.py	ThatWhichDoesNotKillMe	missing_dependency	
_2024/transformers/supplements.py	ALotToHoldInYouHead	missing_dependency	
_2024/transformers/supplements.py	AddTwoMatrixSizes	missing_dependency	
_2024/transformers/supplements.py	AmbientChangingDots	missing_dependency	
_2024/transformers/supplements.py	AndGate	missing_dependency	
_2024/transformers/supplements.py	AskAboutBias	missing_dependency	
_2024/transformers/supplements.py	AskAboutCrossAttention	missing_dependency	
_2024/transformers/supplements.py	AskAboutOtherEmbeddings	missing_dependency	
_2024/transformers/supplements.py	AskAboutOutput	missing_dependency	
_2024/transformers/supplements.py	AskIfThisIsReal	missing_dependency	
_2024/transformers/supplements.py	AskWhy	missing_dependency	
_2024/transformers/supplements.py	AtLeastKindOf	missing_dependency	
_2024/transformers/supplements.py	BigMatrixMultiplication	missing_dependency	
_2024/transformers/supplements.py	CalledMasking	missing_dependency	
_2024/transformers/supplements.py	ChatBotIcon	missing_dependency	
_2024/transformers/supplements.py	ConfusionAtScreen	missing_dependency	
_2024/transformers/supplements.py	ContrastBetweenSimpleComputationDifficultInterpretation	missing_dependency	
_2024/transformers/supplements.py	ContrastGPTDimensionSizes	missing_dependency	
_2024/transformers/supplements.py	ConvolutionComment	missing_dependency	
_2024/transformers/supplements.py	DInputAndOutputOfValue	missing_dependency	
_2024/transformers/supplements.py	DetailsNotDiscussed	missing_dependency	
_2024/transformers/supplements.py	DifferentUsesOfModel	missing_dependency	
_2024/transformers/supplements.py	DimensionComparrison	missing_dependency	
_2024/transformers/supplements.py	EmbeddingLabel	missing_dependency	
_2024/transformers/supplements.py	GPT3Logo	missing_dependency	
_2024/transformers/supplements.py	GPTInitials	missing_dependency	
_2024/transformers/supplements.py	GamePlan	missing_dependency	
_2024/transformers/supplements.py	HeadName	missing_dependency	
_2024/transformers/supplements.py	HighlightAttentionTitle	missing_dependency	
_2024/transformers/supplements.py	HighlightRect	missing_dependency	
_2024/transformers/supplements.py	HoldUpExample	missing_dependency	
_2024/transformers/supplements.py	HowAndWhere	missing_dependency	
_2024/transformers/supplements.py	IntroducingMLPs	missing_dependency	
_2024/transformers/supplements.py	Intuitions	missing_dependency	
