# fmn API schema — the EXTRACTED layer (fm-vn6, plan §16.2)
# generated from 3b1b/manim @ 6199a00d4c1b1127ebe45cb629c3f22538b10e13
# by scripts/gen_api_schema.py — regenerate, never hand-edit
#
# The authored layer (canonical names for C-9 typos, semantic status,
# Rust bindings) lives in API_OVERLAY.tsv. The effective schema is the
# two merged; fmn_conformance::schema is the reader, and every
# generator consumes the merged form.
#
# Section-tagged, tab-separated, std-parseable — no TOML/YAML/JSON
# dependency anywhere in the reader (the SUITE.lock doctrine).

[meta]
schema_version	1
reference_commit	6199a00d4c1b1127ebe45cb629c3f22538b10e13
generator	scripts/gen_api_schema.py
wildcard_exports	663

[symbols]
# module	name	kind	origin	exported	detail
manimlib.mobject.functions:FunctionGraph.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.functions:FunctionGraph.__init__	1	function	positional_or_keyword	Callable[[float], float]	-
manimlib.mobject.functions:FunctionGraph.__init__	2	x_range	positional_or_keyword	Tuple[float, float, float]	(-8, 8, 0.25)
manimlib.mobject.functions:FunctionGraph.__init__	3	color	positional_or_keyword	ManimColor	YELLOW
manimlib.mobject.functions:FunctionGraph.__init__	4	kwargs	var_keyword	-	-
manimlib.mobject.functions:ImplicitFunction.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.functions:ImplicitFunction.__init__	1	func	positional_or_keyword	Callable[[float, float], float]	-
manimlib.mobject.functions:ImplicitFunction.__init__	2	x_range	positional_or_keyword	Tuple[float, float]	(-FRAME_X_RADIUS, FRAME_X_RADIUS)
manimlib.mobject.functions:ImplicitFunction.__init__	3	y_range	positional_or_keyword	Tuple[float, float]	(-FRAME_Y_RADIUS, FRAME_Y_RADIUS)
manimlib.mobject.functions:ImplicitFunction.__init__	4	min_depth	positional_or_keyword	int	5
manimlib.mobject.functions:ImplicitFunction.__init__	5	max_quads	positional_or_keyword	int	1500
manimlib.mobject.functions:ImplicitFunction.__init__	6	use_smoothing	positional_or_keyword	bool	False
manimlib.mobject.functions:ImplicitFunction.__init__	7	joint_type	positional_or_keyword	str	'no_joint'
manimlib.mobject.functions:ImplicitFunction.__init__	8	kwargs	var_keyword	-	-
manimlib.mobject.functions:ParametricCurve.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.functions:ParametricCurve.__init__	1	t_func	positional_or_keyword	Callable[[float], Sequence[float] | Vect3]	-
manimlib.mobject.functions:ParametricCurve.__init__	2	t_range	positional_or_keyword	Tuple[float, float, float]	(0, 1, 0.1)
manimlib.mobject.functions:ParametricCurve.__init__	3	epsilon	positional_or_keyword	float	1e-08
manimlib.mobject.functions:ParametricCurve.__init__	4	discontinuities	positional_or_keyword	Sequence[float]	[]
manimlib.mobject.functions:ParametricCurve.__init__	5	use_smoothing	positional_or_keyword	bool	True
manimlib.mobject.functions:ParametricCurve.__init__	6	kwargs	var_keyword	-	-
manimlib.mobject.functions:ParametricCurve.get_function	0	self	positional_or_keyword	-	-
manimlib.mobject.functions:ParametricCurve.get_point_from_function	0	self	positional_or_keyword	-	-
manimlib.mobject.functions:ParametricCurve.get_point_from_function	1	t	positional_or_keyword	float	-
manimlib.mobject.functions:ParametricCurve.get_t_func	0	self	positional_or_keyword	-	-
manimlib.mobject.functions:ParametricCurve.get_x_range	0	self	positional_or_keyword	-	-
manimlib.mobject.functions:ParametricCurve.init_points	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:AnnularSector.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:AnnularSector.__init__	1	angle	positional_or_keyword	float	TAU / 4
manimlib.mobject.geometry:AnnularSector.__init__	2	start_angle	positional_or_keyword	float	0.0
manimlib.mobject.geometry:AnnularSector.__init__	3	inner_radius	positional_or_keyword	float	1.0
manimlib.mobject.geometry:AnnularSector.__init__	4	outer_radius	positional_or_keyword	float	2.0
manimlib.mobject.geometry:AnnularSector.__init__	5	arc_center	positional_or_keyword	Vect3	ORIGIN
manimlib.mobject.geometry:AnnularSector.__init__	6	fill_color	positional_or_keyword	ManimColor	DEFAULT_LIGHT_COLOR
manimlib.mobject.geometry:AnnularSector.__init__	7	fill_opacity	positional_or_keyword	float	1.0
manimlib.mobject.geometry:AnnularSector.__init__	8	stroke_width	positional_or_keyword	float	0.0
manimlib.mobject.geometry:AnnularSector.__init__	9	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Annulus.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Annulus.__init__	1	inner_radius	positional_or_keyword	float	1.0
manimlib.mobject.geometry:Annulus.__init__	2	outer_radius	positional_or_keyword	float	2.0
manimlib.mobject.geometry:Annulus.__init__	3	fill_opacity	positional_or_keyword	float	1.0
manimlib.mobject.geometry:Annulus.__init__	4	stroke_width	positional_or_keyword	float	0.0
manimlib.mobject.geometry:Annulus.__init__	5	fill_color	positional_or_keyword	ManimColor	DEFAULT_LIGHT_COLOR
manimlib.mobject.geometry:Annulus.__init__	6	center	positional_or_keyword	Vect3	ORIGIN
manimlib.mobject.geometry:Annulus.__init__	7	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Arc.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arc.__init__	1	start_angle	positional_or_keyword	float	0
manimlib.mobject.geometry:Arc.__init__	2	angle	positional_or_keyword	float	TAU / 4
manimlib.mobject.geometry:Arc.__init__	3	radius	positional_or_keyword	float	1.0
manimlib.mobject.geometry:Arc.__init__	4	n_components	positional_or_keyword	Optional[int]	None
manimlib.mobject.geometry:Arc.__init__	5	arc_center	positional_or_keyword	Vect3	ORIGIN
manimlib.mobject.geometry:Arc.__init__	6	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Arc.get_arc_center	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arc.get_start_angle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arc.get_stop_angle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arc.move_arc_center_to	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arc.move_arc_center_to	1	point	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:ArcBetweenPoints.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:ArcBetweenPoints.__init__	1	start	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:ArcBetweenPoints.__init__	2	end	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:ArcBetweenPoints.__init__	3	angle	positional_or_keyword	float	TAU / 4
manimlib.mobject.geometry:ArcBetweenPoints.__init__	4	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Arrow.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.__init__	1	start	positional_or_keyword	Vect3 | Mobject	LEFT
manimlib.mobject.geometry:Arrow.__init__	2	end	positional_or_keyword	Vect3 | Mobject	LEFT
manimlib.mobject.geometry:Arrow.__init__	3	buff	positional_or_keyword	float	MED_SMALL_BUFF
manimlib.mobject.geometry:Arrow.__init__	4	path_arc	positional_or_keyword	float	0
manimlib.mobject.geometry:Arrow.__init__	5	fill_color	positional_or_keyword	ManimColor	DEFAULT_LIGHT_COLOR
manimlib.mobject.geometry:Arrow.__init__	6	fill_opacity	positional_or_keyword	float	1.0
manimlib.mobject.geometry:Arrow.__init__	7	stroke_width	positional_or_keyword	float	0.0
manimlib.mobject.geometry:Arrow.__init__	8	thickness	positional_or_keyword	float	3.0
manimlib.mobject.geometry:Arrow.__init__	9	tip_width_ratio	positional_or_keyword	float	5
manimlib.mobject.geometry:Arrow.__init__	10	tip_angle	positional_or_keyword	float	PI / 3
manimlib.mobject.geometry:Arrow.__init__	11	max_tip_length_to_length_ratio	positional_or_keyword	float	0.5
manimlib.mobject.geometry:Arrow.__init__	12	max_width_to_length_ratio	positional_or_keyword	float	0.1
manimlib.mobject.geometry:Arrow.__init__	13	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Arrow.get_end	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.get_key_dimensions	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.get_key_dimensions	1	length	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.get_start	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.get_start_and_end	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.put_start_and_end_on	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.put_start_and_end_on	1	start	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Arrow.put_start_and_end_on	2	end	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Arrow.scale	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.scale	1	args	var_positional	-	-
manimlib.mobject.geometry:Arrow.scale	2	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Arrow.set_points_by_ends	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.set_points_by_ends	1	start	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Arrow.set_points_by_ends	2	end	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Arrow.set_points_by_ends	3	buff	positional_or_keyword	float	0
manimlib.mobject.geometry:Arrow.set_points_by_ends	4	path_arc	positional_or_keyword	float	0
manimlib.mobject.geometry:Arrow.set_thickness	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Arrow.set_thickness	1	thickness	positional_or_keyword	float	-
manimlib.mobject.geometry:ArrowTip.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:ArrowTip.__init__	1	angle	positional_or_keyword	float	0
manimlib.mobject.geometry:ArrowTip.__init__	2	width	positional_or_keyword	float	DEFAULT_ARROW_TIP_WIDTH
manimlib.mobject.geometry:ArrowTip.__init__	3	length	positional_or_keyword	float	DEFAULT_ARROW_TIP_LENGTH
manimlib.mobject.geometry:ArrowTip.__init__	4	fill_opacity	positional_or_keyword	float	1.0
manimlib.mobject.geometry:ArrowTip.__init__	5	fill_color	positional_or_keyword	ManimColor	DEFAULT_MOBJECT_COLOR
manimlib.mobject.geometry:ArrowTip.__init__	6	stroke_width	positional_or_keyword	float	0.0
manimlib.mobject.geometry:ArrowTip.__init__	7	tip_style	positional_or_keyword	int	0
manimlib.mobject.geometry:ArrowTip.__init__	8	kwargs	var_keyword	-	-
manimlib.mobject.geometry:ArrowTip.get_angle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:ArrowTip.get_base	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:ArrowTip.get_length	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:ArrowTip.get_tip_point	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:ArrowTip.get_vector	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Circle.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Circle.__init__	1	start_angle	positional_or_keyword	float	0
manimlib.mobject.geometry:Circle.__init__	2	stroke_color	positional_or_keyword	ManimColor	RED
manimlib.mobject.geometry:Circle.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Circle.get_radius	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Circle.point_at_angle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Circle.point_at_angle	1	angle	positional_or_keyword	float	-
manimlib.mobject.geometry:Circle.surround	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Circle.surround	1	mobject	positional_or_keyword	Mobject	-
manimlib.mobject.geometry:Circle.surround	2	dim_to_match	positional_or_keyword	int	0
manimlib.mobject.geometry:Circle.surround	3	stretch	positional_or_keyword	bool	False
manimlib.mobject.geometry:Circle.surround	4	buff	positional_or_keyword	float	MED_SMALL_BUFF
manimlib.mobject.geometry:CubicBezier.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:CubicBezier.__init__	1	a0	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CubicBezier.__init__	2	h0	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CubicBezier.__init__	3	h1	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CubicBezier.__init__	4	a1	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CubicBezier.__init__	5	kwargs	var_keyword	-	-
manimlib.mobject.geometry:CurvedArrow.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:CurvedArrow.__init__	1	start_point	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CurvedArrow.__init__	2	end_point	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CurvedArrow.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:CurvedDoubleArrow.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:CurvedDoubleArrow.__init__	1	start_point	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CurvedDoubleArrow.__init__	2	end_point	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:CurvedDoubleArrow.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:DashedLine.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:DashedLine.__init__	1	start	positional_or_keyword	Vect3	LEFT
manimlib.mobject.geometry:DashedLine.__init__	2	end	positional_or_keyword	Vect3	RIGHT
manimlib.mobject.geometry:DashedLine.__init__	3	dash_length	positional_or_keyword	float	DEFAULT_DASH_LENGTH
manimlib.mobject.geometry:DashedLine.__init__	4	positive_space_ratio	positional_or_keyword	float	0.5
manimlib.mobject.geometry:DashedLine.__init__	5	kwargs	var_keyword	-	-
manimlib.mobject.geometry:DashedLine.calculate_num_dashes	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:DashedLine.calculate_num_dashes	1	dash_length	positional_or_keyword	float	-
manimlib.mobject.geometry:DashedLine.calculate_num_dashes	2	positive_space_ratio	positional_or_keyword	float	-
manimlib.mobject.geometry:DashedLine.get_end	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:DashedLine.get_first_handle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:DashedLine.get_last_handle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:DashedLine.get_start	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:DashedLine.get_start_and_end	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Dot.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Dot.__init__	1	point	positional_or_keyword	Vect3	ORIGIN
manimlib.mobject.geometry:Dot.__init__	2	radius	positional_or_keyword	float	DEFAULT_DOT_RADIUS
manimlib.mobject.geometry:Dot.__init__	3	stroke_color	positional_or_keyword	ManimColor	BLACK
manimlib.mobject.geometry:Dot.__init__	4	stroke_width	positional_or_keyword	float	0.0
manimlib.mobject.geometry:Dot.__init__	5	fill_opacity	positional_or_keyword	float	1.0
manimlib.mobject.geometry:Dot.__init__	6	fill_color	positional_or_keyword	ManimColor	DEFAULT_MOBJECT_COLOR
manimlib.mobject.geometry:Dot.__init__	7	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Elbow.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Elbow.__init__	1	width	positional_or_keyword	float	0.2
manimlib.mobject.geometry:Elbow.__init__	2	angle	positional_or_keyword	float	0
manimlib.mobject.geometry:Elbow.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Ellipse.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Ellipse.__init__	1	width	positional_or_keyword	float	2.0
manimlib.mobject.geometry:Ellipse.__init__	2	height	positional_or_keyword	float	1.0
manimlib.mobject.geometry:Ellipse.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Line.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.__init__	1	start	positional_or_keyword	Vect3 | Mobject	LEFT
manimlib.mobject.geometry:Line.__init__	2	end	positional_or_keyword	Vect3 | Mobject	RIGHT
manimlib.mobject.geometry:Line.__init__	3	buff	positional_or_keyword	float	0.0
manimlib.mobject.geometry:Line.__init__	4	path_arc	positional_or_keyword	float	0.0
manimlib.mobject.geometry:Line.__init__	5	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Line.get_angle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.get_arc_length	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.get_projection	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.get_projection	1	point	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Line.get_slope	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.get_unit_vector	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.get_vector	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.pointify	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.pointify	1	mob_or_point	positional_or_keyword	Mobject | Vect3	-
manimlib.mobject.geometry:Line.pointify	2	direction	positional_or_keyword	Vect3 | None	None
manimlib.mobject.geometry:Line.put_start_and_end_on	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.put_start_and_end_on	1	start	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Line.put_start_and_end_on	2	end	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Line.reset_points_around_ends	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_angle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_angle	1	angle	positional_or_keyword	float	-
manimlib.mobject.geometry:Line.set_angle	2	about_point	positional_or_keyword	Optional[Vect3]	None
manimlib.mobject.geometry:Line.set_length	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_length	1	length	positional_or_keyword	float	-
manimlib.mobject.geometry:Line.set_length	2	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Line.set_path_arc	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_path_arc	1	path_arc	positional_or_keyword	float	-
manimlib.mobject.geometry:Line.set_perpendicular_to_camera	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_perpendicular_to_camera	1	camera_frame	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_points_by_ends	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_points_by_ends	1	start	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Line.set_points_by_ends	2	end	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:Line.set_points_by_ends	3	buff	positional_or_keyword	float	0
manimlib.mobject.geometry:Line.set_points_by_ends	4	path_arc	positional_or_keyword	float	0
manimlib.mobject.geometry:Line.set_start_and_end_attrs	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Line.set_start_and_end_attrs	1	start	positional_or_keyword	Vect3 | Mobject	-
manimlib.mobject.geometry:Line.set_start_and_end_attrs	2	end	positional_or_keyword	Vect3 | Mobject	-
manimlib.mobject.geometry:Polygon.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Polygon.__init__	1	vertices	var_positional	Vect3	-
manimlib.mobject.geometry:Polygon.__init__	2	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Polygon.get_vertices	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Polygon.round_corners	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Polygon.round_corners	1	radius	positional_or_keyword	Optional[float]	None
manimlib.mobject.geometry:Polyline.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Polyline.__init__	1	vertices	var_positional	Vect3	-
manimlib.mobject.geometry:Polyline.__init__	2	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Rectangle.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Rectangle.__init__	1	width	positional_or_keyword	float	4.0
manimlib.mobject.geometry:Rectangle.__init__	2	height	positional_or_keyword	float	2.0
manimlib.mobject.geometry:Rectangle.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Rectangle.surround	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Rectangle.surround	1	mobject	positional_or_keyword	-	-
manimlib.mobject.geometry:Rectangle.surround	2	buff	positional_or_keyword	-	SMALL_BUFF
manimlib.mobject.geometry:RegularPolygon.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:RegularPolygon.__init__	1	n	positional_or_keyword	int	6
manimlib.mobject.geometry:RegularPolygon.__init__	2	radius	positional_or_keyword	float	1.0
manimlib.mobject.geometry:RegularPolygon.__init__	3	start_angle	positional_or_keyword	float | None	None
manimlib.mobject.geometry:RegularPolygon.__init__	4	kwargs	var_keyword	-	-
manimlib.mobject.geometry:RoundedRectangle.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:RoundedRectangle.__init__	1	width	positional_or_keyword	float	4.0
manimlib.mobject.geometry:RoundedRectangle.__init__	2	height	positional_or_keyword	float	2.0
manimlib.mobject.geometry:RoundedRectangle.__init__	3	corner_radius	positional_or_keyword	float	0.5
manimlib.mobject.geometry:RoundedRectangle.__init__	4	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Sector.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Sector.__init__	1	angle	positional_or_keyword	float	TAU / 4
manimlib.mobject.geometry:Sector.__init__	2	radius	positional_or_keyword	float	1.0
manimlib.mobject.geometry:Sector.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:SmallDot.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:SmallDot.__init__	1	point	positional_or_keyword	Vect3	ORIGIN
manimlib.mobject.geometry:SmallDot.__init__	2	radius	positional_or_keyword	float	DEFAULT_SMALL_DOT_RADIUS
manimlib.mobject.geometry:SmallDot.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Square.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Square.__init__	1	side_length	positional_or_keyword	float	2.0
manimlib.mobject.geometry:Square.__init__	2	kwargs	var_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.__init__	1	start	positional_or_keyword	Vect3 | Mobject	-
manimlib.mobject.geometry:StrokeArrow.__init__	2	end	positional_or_keyword	Vect3 | Mobject	-
manimlib.mobject.geometry:StrokeArrow.__init__	3	stroke_color	positional_or_keyword	ManimColor	DEFAULT_LIGHT_COLOR
manimlib.mobject.geometry:StrokeArrow.__init__	4	stroke_width	positional_or_keyword	float	5
manimlib.mobject.geometry:StrokeArrow.__init__	5	buff	positional_or_keyword	float	0.25
manimlib.mobject.geometry:StrokeArrow.__init__	6	tip_width_ratio	positional_or_keyword	float	5
manimlib.mobject.geometry:StrokeArrow.__init__	7	tip_len_to_width	positional_or_keyword	float	0.0075
manimlib.mobject.geometry:StrokeArrow.__init__	8	max_tip_length_to_length_ratio	positional_or_keyword	float	0.3
manimlib.mobject.geometry:StrokeArrow.__init__	9	max_width_to_length_ratio	positional_or_keyword	float	8.0
manimlib.mobject.geometry:StrokeArrow.__init__	10	kwargs	var_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.create_tip_with_stroke_width	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.insert_tip_anchor	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.reset_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.set_points_by_ends	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.set_points_by_ends	1	start	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:StrokeArrow.set_points_by_ends	2	end	positional_or_keyword	Vect3	-
manimlib.mobject.geometry:StrokeArrow.set_points_by_ends	3	buff	positional_or_keyword	float	0
manimlib.mobject.geometry:StrokeArrow.set_points_by_ends	4	path_arc	positional_or_keyword	float	0
manimlib.mobject.geometry:StrokeArrow.set_stroke	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:StrokeArrow.set_stroke	1	color	positional_or_keyword	ManimColor | Iterable[ManimColor] | None	None
manimlib.mobject.geometry:StrokeArrow.set_stroke	2	width	positional_or_keyword	float | Iterable[float] | None	None
manimlib.mobject.geometry:StrokeArrow.set_stroke	3	args	var_positional	-	-
manimlib.mobject.geometry:StrokeArrow.set_stroke	4	kwargs	var_keyword	-	-
manimlib.mobject.geometry:TangentLine.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TangentLine.__init__	1	vmob	positional_or_keyword	VMobject	-
manimlib.mobject.geometry:TangentLine.__init__	2	alpha	positional_or_keyword	float	-
manimlib.mobject.geometry:TangentLine.__init__	3	length	positional_or_keyword	float	2
manimlib.mobject.geometry:TangentLine.__init__	4	d_alpha	positional_or_keyword	float	1e-06
manimlib.mobject.geometry:TangentLine.__init__	5	kwargs	var_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.add_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.add_tip	1	at_start	positional_or_keyword	bool	False
manimlib.mobject.geometry:TipableVMobject.add_tip	2	kwargs	var_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.asign_tip_attr	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.asign_tip_attr	1	tip	positional_or_keyword	ArrowTip	-
manimlib.mobject.geometry:TipableVMobject.asign_tip_attr	2	at_start	positional_or_keyword	bool	-
manimlib.mobject.geometry:TipableVMobject.create_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.create_tip	1	at_start	positional_or_keyword	bool	False
manimlib.mobject.geometry:TipableVMobject.create_tip	2	kwargs	var_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_default_tip_length	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_end	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_first_handle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_last_handle	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_length	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_start	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_tips	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_unpositioned_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.get_unpositioned_tip	1	kwargs	var_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.has_start_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.has_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.pop_tips	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.position_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.position_tip	1	tip	positional_or_keyword	ArrowTip	-
manimlib.mobject.geometry:TipableVMobject.position_tip	2	at_start	positional_or_keyword	bool	False
manimlib.mobject.geometry:TipableVMobject.reset_endpoints_based_on_tip	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:TipableVMobject.reset_endpoints_based_on_tip	1	tip	positional_or_keyword	ArrowTip	-
manimlib.mobject.geometry:TipableVMobject.reset_endpoints_based_on_tip	2	at_start	positional_or_keyword	bool	-
manimlib.mobject.geometry:Triangle.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Triangle.__init__	1	kwargs	var_keyword	-	-
manimlib.mobject.geometry:Vector.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.geometry:Vector.__init__	1	direction	positional_or_keyword	Vect3	RIGHT
manimlib.mobject.geometry:Vector.__init__	2	buff	positional_or_keyword	float	0.0
